t,sim,exp
1,0.137,0.356
2,0.354,0.356
3,0.363,0.357
4,0.362,0.357
5,0.362,0.356
6,0.363,0.357
7,0.362,0.358
8,0.363,0.358
9,0.363,0.358
10,0.363,0.359
11,0.365,0.359
12,0.365,0.359
13,0.365,0.359
14,0.366,0.36
15,0.363,0.36
16,0.366,0.36
17,0.366,0.36
18,0.364,0.36
19,0.366,0.361
20,0.364,0.361
21,0.365,0.361
22,0.365,0.361
23,0.369,0.361
24,0.369,0.361
25,0.368,0.36
26,0.368,0.36
27,0.367,0.36
28,0.367,0.36
29,0.366,0.361
30,0.367,0.361
31,0.367,0.361
32,0.37,0.361
33,0.369,0.361
34,0.369,0.361
35,0.367,0.361
36,0.368,0.361
37,0.367,0.362
38,0.369,0.362
39,0.368,0.362
40,0.368,0.362
41,0.367,0.362
42,0.37,0.362
43,0.369,0.361
44,0.369,0.361
45,0.372,0.361
46,0.37,0.361
47,0.373,0.361
48,0.374,0.361
49,0.375,0.361
50,0.375,0.361
51,0.375,0.36
52,0.37,0.36
53,0.375,0.36
54,0.372,0.36
55,0.375,0.361
56,0.376,0.361
57,0.373,0.361
58,0.375,0.361
59,0.376,0.362
60,0.373,0.363
61,0.373,0.362
62,0.378,0.362
63,0.378,0.362
64,0.375,0.362
65,0.375,0.362
66,0.373,0.362
67,0.377,0.361
68,0.372,0.361
69,0.375,0.361
70,0.374,0.361
71,0.376,0.361
72,0.375,0.361
73,0.373,0.361
74,0.377,0.361
75,0.376,0.361
76,0.374,0.362
77,0.377,0.362
78,0.375,0.362
79,0.377,0.362
80,0.376,0.362
81,0.377,0.362
82,0.375,0.362
83,0.375,0.362
84,0.376,0.362
85,0.377,0.361
86,0.378,0.361
87,0.374,0.361
88,0.375,0.36
89,0.375,0.36
90,0.375,0.36
91,0.373,0.36
92,0.373,0.36
93,0.373,0.361
94,0.376,0.361
95,0.375,0.361
96,0.375,0.361
97,0.375,0.361
98,0.376,0.362
99,0.377,0.362
100,0.376,0.362
101,0.375,0.362
102,0.373,0.362
103,0.374,0.361
104,0.374,0.361
105,0.376,0.361
106,0.375,0.362
107,0.375,0.362
108,0.375,0.362
109,0.374,0.362
110,0.374,0.362
111,0.374,0.362
112,0.377,0.362
113,0.377,0.362
114,0.377,0.361
115,0.375,0.361
116,0.374,0.361
117,0.374,0.361
118,0.373,0.36
119,0.374,0.36
120,0.375,0.36
121,0.372,0.361
122,0.374,0.361
123,0.375,0.362
124,0.377,0.362
125,0.375,0.362
126,0.376,0.362
127,0.375,0.362
128,0.375,0.362
129,0.377,0.361
