time0,time1,CRAC01_T,CRAC01_Q,CRAC02_T,CRAC02_Q,CRAC03_T,CRAC03_Q,CRAC04_T,CRAC04_Q,P02R01_T,P02R01_Q,P02R02_T,P02R02_Q,P02R03_T,P02R03_Q,P02R04_T,P02R04_Q,P02R05_T,P02R05_Q,P02R06_T,P02R06_Q,P02R07_T,P02R07_Q,P02R08_T,P02R08_Q,P02R09_T,P02R09_Q,P02R10_T,P02R10_Q
1516694400,1516694460,17.19,0.911496096547561,17.46,1.02523696738702,16.74,0.801856108535799,16.65,0.693854432172189,13.734657543277,1.09488813245389,19.2285205605878,0.264438552031516,19.2285205605878,0.487031109792087,11.7300799137429,0.29628860484096,8.74957889255568,0.34447443879168,10.2545575126863,0.34287768327552,8.9825933046968,0.3404314223616,11.115658626982,0.15678924690604,11.3418304431502,0.157835837556081,9.26363889182595,0.0919006266035405
1516694460,1516694520,17.19,0.911496096547561,17.46,1.02523696738702,16.74,0.801856108535799,16.65,0.693854432172189,13.734657543277,1.10473424875294,19.2285205605878,0.267075904611618,19.2285205605878,0.492657461962971,11.7456058443803,0.29628073905024,8.76376988795597,0.34462388881536,10.2714866600299,0.34264170955392,8.9852751185767,0.34051794605952,10.9904772373723,0.157088272806052,11.1598999189865,0.157985350506086,9.32296178219431,0.0919504642535424
1516694520,1516694580,17.19,0.911496096547561,17.46,1.02523696738702,16.74,0.801856108535799,16.65,0.693854432172189,13.734657543277,1.10473424875294,19.2285205605878,0.267427551622298,19.2285205605878,0.495822285059093,11.7272779199742,0.29635939695744,8.76361376779065,0.34508010467712,10.2867337797538,0.3427911595776,8.98648510420136,0.34084830926976,11.0615959986529,0.156689571606036,11.1776518734467,0.157885675206083,9.26483113667006,0.0918507889535386
1516694580,1516694640,17.325,0.9098361877506,17.55,1.05060249769324,16.74,0.801856108535799,16.65,0.693854432172189,13.734657543277,1.10768808364265,19.2285205605877,0.267955022138318,19.2285205605877,0.496525579080453,11.7457291638581,0.29646951802752,8.77021244260936,0.34520595732864,10.2688596381808,0.34305859646208,8.97637123591035,0.3406673960832,11.0405262919888,0.156988597506048,11.1634215030569,0.157935512856085,9.30732445622027,0.0919006266035405
1516694640,1516694700,17.325,0.910426755215111,17.64,1.07162166635404,16.83,0.808560543702333,16.74,0.709165970164375,13.734657543277,1.10867269527256,19.2285205605877,0.268482492654338,19.2285205605877,0.501448637229976,11.7068592884107,0.29658750488832,8.73828041012743,0.34569363635328,10.2672117617573,0.34311365699712,8.96458984719246,0.3405494092224,10.9840186468346,0.157437136356065,11.0932091498103,0.158782752906117,9.32709591851408,0.0915019254035251
1516694700,1516694760,17.46,0.91832442659186,17.73,1.08301348145428,16.83,0.802236396219104,16.74,0.718049581100578,13.734657543277,1.11458036505199,19.2285205605877,0.268482492654338,19.2285205605878,0.504965107336778,11.7278838633593,0.2972089023552,8.73134015915441,0.34693643128704,10.2819685620211,0.34327883860224,8.9746910503466,0.34110788036352,11.0552019228947,0.157187948106056,11.0864565161978,0.159031941156127,9.37048660049424,0.0915517630535271
1516694760,1516694820,17.55,0.938153882532796,17.865,1.10197935681419,16.83,0.794249329374815,16.83,0.702000702000702,13.734657543277,1.11458036505199,19.2285205605878,0.269009963170359,19.2285205605878,0.504965107336778,11.7058878850652,0.29776737349632,8.71733328406663,0.3472353313344,10.2486629117426,0.3434597517888,8.94806986630867,0.34193378838912,11.0378738140054,0.157536811656069,11.1320808659568,0.158633239956111,9.41375148591473,0.0907045230034944
1516694820,1516694880,17.64,0.911467234380544,18,1.11294248932312,16.92,0.811772786878421,16.92,0.697495650766679,13.734657543277,1.11458036505199,19.2285205605878,0.269361610181039,19.2285205605878,0.506020048368819,11.7072569413615,0.298310113056,8.70869772764661,0.34764435245184,10.243028436794,0.3438137123712,8.95136792911655,0.34218549369216,10.9004504363786,0.159729668256154,11.1006934199061,0.159081778806129,9.38497171486411,0.0909038736035021
1516694880,1516694940,17.73,0.928614381592799,18.135,1.12451434344358,17.01,0.836488922148388,16.92,0.707220691498794,13.734657543277,1.1185188115716,19.2285205605877,0.269185786675699,19.2285205605878,0.50848157744358,11.6756624275973,0.29853822098688,8.69576849174399,0.34796684987136,10.2444312242009,0.34387663869696,8.92874849514888,0.34248439373952,10.8872546825919,0.160078531806167,11.0729416863564,0.159480480006144,9.33611134509194,0.0914022501035213
1516694940,1516695000,17.82,0.946533858758534,18.27,1.12690513758605,17.1,0.844003458355634,17.01,0.718786008262887,13.734657543277,1.1185188115716,19.2285205605877,0.268834139665019,19.2285205605878,0.50742663641154,11.6747396205451,0.29856181835904,8.67962495467817,0.34802977619712,10.2580169814121,0.34375078604544,8.91048653951687,0.34280689115904,10.8699264619146,0.160178207106171,11.0693345217503,0.159430642356142,9.30464619276309,0.0913025748035174
1516695000,1516695060,17.91,0.945487154741771,18.27,1.11804760321623,17.19,0.839797657988799,17.01,0.704701357295621,13.734657543277,1.11654958831179,19.2285205605877,0.269185786675699,19.2285205605878,0.50777828342222,11.6995446508863,0.298506757824,8.6981279459542,0.34787246038272,10.241616218844,0.34413620979072,8.9322970599031,0.34329457018368,10.8593731352525,0.160178207106171,11.0766899528139,0.15962999295615,9.35297345900282,0.0914520877535232
1516695060,1516695120,17.91,0.937039823145512,18.27,1.12311364647813,17.19,0.838487309531671,17.01,0.720550069408657,13.734657543277,1.11458036505199,19.2285205605877,0.269185786675699,19.2285205605878,0.507074989400859,11.6986198588026,0.29853035519616,8.70764963483446,0.34788032617344,10.2528463836483,0.3440890150464,8.92820568162356,0.34345188599808,10.8492462718998,0.160327720056177,11.0837496659769,0.15962999295615,9.39127059655509,0.0912028995035136
1516695120,1516695180,17.91,0.930238327059393,18.27,1.12480830167305,17.19,0.829519189483012,17.01,0.697083081015697,13.734657543277,1.11458036505199,19.2285205605877,0.269185786675699,19.2285205605878,0.5081299304329,11.6939980905272,0.29864834205696,8.68448204754593,0.34802977619712,10.2299215550764,0.34419913611648,8.9241013731421,0.3434204228352,10.8796836835105,0.159879181206159,11.0245333546324,0.160078531806167,9.39953252379238,0.0913025748035174
1516695180,1516695240,17.91,0.949776682125697,18.36,1.12963251044072,17.19,0.835879173520852,17.07,0.710883916302026,13.734657543277,1.11458036505199,19.2285205605877,0.269185786675699,19.2285205605877,0.509536518475621,11.7191081987683,0.2985854157312,8.70542275333462,0.34816349463936,10.2390393102727,0.34438791509376,8.9220578417995,0.3434990807424,10.890645294452,0.160028694156165,11.0736681316656,0.159978856506163,9.29236118664302,0.0912527371535155
1516695240,1516695300,17.91,0.930004463848241,18.36,1.13229420592509,17.19,0.831693248586659,17.055,0.717287839941053,13.734657543277,1.11654958831179,19.2285205605877,0.269185786675699,19.2285205605878,0.50848157744358,11.7154046988634,0.29867980521984,8.71027798074864,0.34816349463936,10.244405424429,0.34470254672256,8.92064650425416,0.34374292025472,10.8572519951542,0.16067658360619,11.0699988499859,0.159879181206159,9.39953252379238,0.0913025748035174
1516695300,1516695360,17.97,0.93976679077699,18.36,1.13413774319731,17.25,0.847234452771148,17.055,0.722697633165251,13.734657543277,1.11654958831179,19.2285205605877,0.269185786675699,19.2285205605878,0.509184871464941,11.6725324501745,0.29890791315072,8.69517882818585,0.34799044724352,10.2163886185414,0.34482053358336,8.90775366045287,0.34386090711552,10.8256902160985,0.16067658360619,11.0699252198703,0.159829343556157,9.32431774919599,0.0913025748035174
1516695360,1516695420,17.97,0.957513596141039,18.45,1.13475251926107,17.25,0.842972617629329,17.055,0.722717059034718,13.734657543277,1.11654958831179,19.2285205605877,0.269185786675699,19.2285205605877,0.509536518475621,11.678311357509,0.29904949738368,8.68487461973866,0.34801404461568,10.2229284438947,0.34493065465344,8.896325594069,0.34411261241856,10.8286046164005,0.160477233006182,11.0755010584218,0.160028694156165,9.42345245708007,0.0910035489035059
1516695420,1516695480,17.97,0.954132147302401,18.45,1.12243068600781,17.25,0.828436068035312,17.19,0.728243718897925,13.734657543277,1.11556497668189,19.2285205605877,0.269185786675699,19.2285205605878,0.50883322445426,11.6950772181829,0.29919894740736,8.70312362485477,0.34806123936,10.2359989285596,0.34465535197824,8.89940715817715,0.34418340453504,10.8180709543223,0.160477233006182,11.078951370278,0.159978856506163,9.14107037122615,0.092797704303575
1516695480,1516695540,18.06,0.984551034874543,18.45,1.14326433289352,17.25,0.849617672047579,17.1,0.719172316837493,13.734657543277,1.1175341999417,19.2285205605877,0.269185786675699,19.2285205605877,0.509536518475621,11.6966147089434,0.29915961845376,8.68957378099289,0.34860397891968,10.2280624171101,0.34492278886272,8.91212776014396,0.34445084141952,10.8108947129624,0.160427395356181,11.0548442333206,0.160327720056177,9.2884460874654,0.0913025748035174
1516695540,1516695600,18.18,0.986103659435544,18.45,1.12710748053284,17.25,0.856049739764388,17.145,0.720631415216065,13.734657543277,1.11556497668189,19.2285205605877,0.269185786675699,19.2285205605877,0.512701341571743,11.6843919803131,0.29918321582592,8.69212342346012,0.34850172364032,10.2385692611217,0.34456882828032,8.88539586136899,0.34472614409472,10.8353346379148,0.160377557706179,11.0479757373695,0.160427395356181,9.36500855737711,0.0914022501035213
1516695600,1516695660,18.18,0.984405502372417,18.45,1.14379053343991,17.25,0.833894795320173,17.145,0.727962272050041,13.734657543277,1.11556497668189,19.2285205605877,0.269185786675699,19.2285205605878,0.518327693742626,11.7179844611654,0.29919108161664,8.70194370028524,0.34810843410432,10.2469775156293,0.34461602302464,8.90254438794535,0.34463175460608,10.8113558264798,0.160576908306186,11.0086008771756,0.160975609506202,9.18093517147256,0.0930967302035866
1516695660,1516695720,18.18,1.00079519376423,18.45,1.14612081448224,17.25,0.812930959683632,17.19,0.74797932103608,13.734657543277,1.11556497668189,19.2285205605877,0.269185786675699,19.2285205605878,0.518327693742626,11.6813208579927,0.29926187373312,8.69133875874123,0.3485331868032,10.2271232554412,0.34462388881536,8.8905023605564,0.344718278304,10.8046490300614,0.16067658360619,11.0290023898996,0.160626745956188,9.21690492425254,0.0929970549035827
1516695720,1516695780,18.27,1.03893794760253,18.45,1.13503312106701,17.25,0.817589589825086,17.145,0.747197430494458,13.734657543277,1.11556497668189,19.2285205605878,0.269009963170359,19.2285205605878,0.518327693742626,11.6816278975736,0.2992540079424,8.67919454610619,0.34902086582784,10.2289910099451,0.3445609624896,8.87887147167338,0.34478907042048,10.818978690856,0.160776258906194,11.0530083030617,0.160277882406175,9.30811764389831,0.0913025748035174
1516695780,1516695840,18.405,1.09444374803652,18.45,1.12064955385461,17.19,0.822701409709983,17.145,0.743782944733693,13.734657543277,1.11556497668189,19.2285205605878,0.269009963170359,19.2285205605878,0.517976046731946,11.6706371438633,0.29924614215168,8.67605032120204,0.34836800519808,10.2257190798579,0.34450590195456,8.88596662228203,0.34451376774528,10.818978690856,0.160776258906194,11.049811520043,0.160477233006182,9.35894659236556,0.0915517630535271
1516695840,1516695900,18.54,1.10909122552207,18.45,1.11949622669799,17.19,0.832171723956252,17.145,0.736041838167643,13.734657543277,1.11556497668189,19.2285205605878,0.269009963170359,19.2285205605878,0.518679340753306,11.6700236424627,0.29926187373312,8.69959710241034,0.3479432524992,10.2395070492147,0.34437218351232,8.8928699209261,0.3442463308608,10.7817275401391,0.161174960106209,11.0220746191116,0.16067658360619,9.29946132938912,0.0917511136535347
1516695900,1516695960,18.63,1.11107109032855,18.45,1.11484223633756,17.19,0.835689513489421,17.145,0.736209539657314,13.734657543277,1.1185188115716,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.6584199973476,0.29926973952384,8.70489411179276,0.34799044724352,10.2369350137393,0.34445870721024,8.9171981119619,0.34406541767424,10.8328507437499,0.160726421256192,11.0119190528645,0.160875934206198,9.37474374915579,0.0913524124535194
1516695960,1516696020,18.63,1.10851857957451,18.36,1.11254931552241,17.19,0.825243394570804,17.145,0.732338261895744,13.734657543277,1.11654958831179,19.2285205605878,0.269009963170359,19.2285205605878,0.518327693742626,11.7030765870052,0.29899443684864,8.70509087703037,0.3479825814528,10.2385716140612,0.3444036466752,8.91065538016939,0.344128344,10.8227830385977,0.160875934206198,11.022162698495,0.160726421256192,9.27600514353879,0.0914022501035213
1516696020,1516696080,18.72,1.11404276515658,18.45,1.13408787474208,17.19,0.836369396483447,17.145,0.722417769146741,13.734657543277,1.11458036505199,19.2285205605878,0.269009963170359,19.2285205605878,0.518679340753306,11.6797859021626,0.29930120268672,8.69217753593634,0.34830507887232,10.2472179032593,0.3444429756288,8.89002608760663,0.34435645193088,10.8227830385977,0.160875934206198,11.0502882449851,0.160776258906194,9.37443572201236,0.0915019254035251
1516696080,1516696140,18.72,1.1021781491861,18.45,1.11905513872534,17.19,0.83580275055087,17.145,0.733231689575307,13.734657543277,1.11654958831179,19.2285205605877,0.268834139665019,19.2285205605878,0.519030987763986,11.6672636841712,0.2993326658496,8.6961616452159,0.34795111828992,10.2236182404551,0.34457669407104,8.87619617913662,0.34470254672256,10.8022362292484,0.161025447156204,10.9998500020745,0.160975609506202,9.19836217882202,0.0928973796035789
1516696140,1516696200,18.72,1.10024700387608,18.45,1.1333326969156,17.19,0.83241893374702,17.145,0.743967162828675,13.734657543277,1.11654958831179,19.2285205605878,0.268658316159679,19.2285205605878,0.519030987763986,11.6826133272237,0.2989393763136,8.70509087703037,0.3479825814528,10.2222181603546,0.34462388881536,8.8648190223983,0.3449542520256,10.8017679259014,0.160875934206198,10.9723638685653,0.161224797756211,9.29695494115471,0.091601600703529
1516696200,1516696260,18.72,1.10429293221017,18.45,1.13282356273011,17.25,0.83574636311619,17.145,0.755806728178921,13.734657543277,1.11654958831179,19.2285205605878,0.268658316159679,19.2285205605878,0.519030987763986,11.7017623075,0.29931693426816,8.70273028111325,0.34807697094144,10.2357663338053,0.34449803616384,8.87255183865113,0.34484413095552,10.7850624388524,0.161125122456207,10.9797573012017,0.161424148356219,9.35779259155269,0.0915517630535271
1516696260,1516696320,18.72,1.1100268037278,18.45,1.11191574529717,17.25,0.825277273875405,17.25,0.742991381203045,13.734657543277,1.11654958831179,19.2285205605877,0.268482492654338,19.2285205605878,0.519030987763986,11.6599523063741,0.29923041057024,8.6920353060029,0.34811629989504,10.2166053293199,0.3444823045824,8.87644145621792,0.34488345990912,10.8046490300614,0.16067658360619,10.9640494939039,0.161424148356219,9.35775907810442,0.090953711253504
1516696320,1516696380,18.81,1.11234233871566,18.45,1.12443848824654,17.25,0.823103144968753,17.25,0.736528630375717,13.734657543277,1.11654958831179,19.2285205605877,0.268834139665019,19.2285205605878,0.519030987763986,11.6813208579927,0.29926187373312,8.71362460475246,0.34802977619712,10.2268865859753,0.34446657300096,8.88607902446744,0.34508010467712,10.8547252293905,0.161025447156204,10.9745213654358,0.161424148356219,9.47767394822745,0.0913524124535194
1516696380,1516696440,18.81,1.11387298268443,18.45,1.12405169885941,17.25,0.842139655976747,17.25,0.733883875262966,13.734657543277,1.11654958831179,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.6773308117184,0.29936412901248,8.71421545243038,0.34800617882496,10.2355326298386,0.34450590195456,8.88015478954383,0.34505650730496,10.7660843293046,0.16172317425623,11.0000395321664,0.161075284806205,9.31783239846786,0.0912527371535155
1516696440,1516696500,18.81,1.10838019716524,18.54,1.13350342683377,17.37,0.854830050403699,17.25,0.736528630375717,13.734657543277,1.11654958831179,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.6773308117184,0.29936412901248,8.71323075081082,0.34804550777856,10.2348315819655,0.34452949932672,8.87813096102166,0.34513516521216,10.7528296856243,0.161922524856238,11.0384367298879,0.161025447156204,9.40929720456614,0.0912527371535155
1516696500,1516696560,18.9,1.12168625242236,18.54,1.14171343373808,17.325,0.837504996478672,17.25,0.734475125505722,13.734657543277,1.11654958831179,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.6757969042452,0.29940345796608,8.7197338971362,0.3477859366848,10.2278235834431,0.3446002914432,8.87163072448074,0.34526101786368,10.7779048492939,0.161075284806205,10.9810007145191,0.161174960106209,9.30117474162787,0.0913025748035174
1516696560,1516696620,18.9,1.12964147407075,18.54,1.12217958294606,17.325,0.852505563522927,17.37,0.755648496858362,13.734657543277,1.11654958831179,19.2285205605877,0.268834139665019,19.2285205605878,0.519030987763986,11.682178235957,0.2995293106176,8.72072006925757,0.3477466077312,10.2350639109467,0.34485199674624,8.88780911973349,0.3455835152832,10.7571544045412,0.162171713106248,11.0313531524384,0.160975609506202,9.39209153551619,0.0913524124535194
1516696620,1516696680,18.9,1.14499876924543,18.54,1.13536352587524,17.325,0.842682017581884,17.28,0.718088926004925,13.734657543277,1.11654958831179,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.6653770109504,0.29967089485056,8.7219037702895,0.34769941298688,10.2261955990382,0.34493065465344,8.86052831737599,0.34569363635328,10.7307726647385,0.162570414306263,11.0275077585936,0.160776258906194,9.41651268087104,0.0914520877535232
1516696680,1516696740,18.99,1.16702200990686,18.54,1.13536352587524,17.325,0.83574636311619,17.28,0.74646020941062,13.734657543277,1.11654958831179,19.2285205605877,0.268834139665019,19.2285205605878,0.519030987763986,11.6580732440892,0.2995686395712,8.71757368791441,0.34729039186944,10.2159225424183,0.3448362651648,8.88065388218746,0.34548126000384,10.6689704358095,0.162719927256269,11.0190130364009,0.1609257718562,9.32000184552967,0.0913524124535194
1516696740,1516696800,19.08,1.20225821160401,18.54,1.13410503734858,17.325,0.839214190349037,17.28,0.73362891135849,13.734657543277,1.11654958831179,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.6681334076292,0.29960010273408,8.71033888546713,0.34738478135808,10.2257228871184,0.34467108355968,8.86860003690263,0.34537900472448,10.7094278173371,0.162420901356257,10.9967328072333,0.161174960106209,9.39768284598403,0.091601600703529
1516696800,1516696860,19.17,1.24437823647253,18.54,1.1415771993512,17.325,0.840930374787379,17.28,0.761584997594456,13.734657543277,1.11654958831179,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.6672144640132,0.29962370010624,8.7206634904061,0.34736118398592,10.228059733554,0.3447576072576,8.86839806468589,0.3453868705152,10.7330088014112,0.16222155075625,11.0022587230245,0.161324473056215,9.33839358060705,0.0916514383535309
1516696860,1516696920,19.26,1.31162972589015,18.54,1.13368633772076,17.31,0.813685683188814,17.28,0.730779680774528,13.734657543277,1.10867269527256,19.2285205605878,0.268658316159679,19.2285205605878,0.519030987763986,11.6574610628597,0.29958437115264,8.72046602055667,0.34736904977664,10.2430074868454,0.34458455986176,8.86779220322814,0.34541046788736,10.7637701206572,0.162072037806244,11.0676638555254,0.16067658360619,9.41457547871166,0.0913025748035174
1516696920,1516696980,19.395,1.38338428268742,18.45,1.11484223633756,17.31,0.804112725544691,17.28,0.756508886069762,13.734657543277,1.10867269527256,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.6565429115552,0.2996079685248,8.71378026459076,0.34737691556736,10.233429699594,0.34446657300096,8.87648413540819,0.3450722388864,10.7496923344276,0.162022200156242,11.0462195816332,0.160427395356181,9.35263434695541,0.0910035489035059
1516696980,1516697040,19.575,1.49609511877847,18.495,1.1282766791641,17.19,0.812383431439916,17.28,0.745935515458721,13.734657543277,1.10867269527256,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.674876753177,0.29942705533824,8.71417490149955,0.34736118398592,10.2243184243361,0.34455309669888,8.8806135332455,0.34529248102656,10.717089194142,0.162620251956265,11.0208521023171,0.160975609506202,9.22378169200353,0.092847541953577
1516697040,1516697100,19.755,1.61680668356774,18.36,1.10710679626631,17.19,0.842298235509064,17.19,0.726609052862239,13.734657543277,1.10867269527256,19.2285205605878,0.269009963170359,19.2285205605878,0.519030987763986,11.6697169159496,0.29926973952384,8.69430701139734,0.34763648666112,10.2369350137393,0.34445870721024,8.89236252012799,0.3448362651648,10.6680482124726,0.163367816706294,11.0022587230245,0.161324473056215,9.33378259747874,0.0916514383535309
1516697100,1516697160,19.98,1.79623349557008,18.36,1.13438607798904,17.19,0.849617672047579,17.1,0.72174879163908,13.734657543277,1.10867269527256,19.2285205605878,0.269361610181039,19.2285205605878,0.519030987763986,11.6923107531538,0.29926973952384,8.70633385665356,0.34773874194048,10.2381060912728,0.34425419665152,8.88211356267586,0.34466321776896,10.6349904561928,0.163716680256307,10.981903017709,0.161623498956227,9.32732646643739,0.0913524124535194
1516697160,1516697220,20.25,1.96947758485207,18.36,1.15241074200847,17.19,0.846800637325935,17.1,0.746173496799965,13.734657543277,1.10276502549313,19.2285205605878,0.269713257191719,19.2285205605878,0.519030987763986,11.6739288344279,0.29906522896512,8.68830532427885,0.34826574991872,10.2584507212657,0.34423059927936,8.90051295667756,0.34471041251328,10.683584434984,0.162919277856276,10.9699082559274,0.16172317425623,9.2169873363613,0.0927478666535731
1516697220,1516697280,20.43,2.02219560204119,18.27,1.1301705801476,17.1,0.825566612206864,17.1,0.759354749047583,13.734657543277,1.10473424875294,19.2285205605878,0.269361610181039,19.2285205605878,0.519030987763986,11.7061561819179,0.29891577894144,8.68859354750979,0.34864330787328,10.2427824187555,0.34426206244224,8.88442061227646,0.3449542520256,10.6668781346888,0.163068790806282,10.9800593123024,0.161573661306225,9.24467448179803,0.092797704303575
1516697280,1516697340,20.52,2.0050851840327,18.36,1.14630955752451,17.145,0.811204107087981,17.1,0.727717691272504,13.734657543277,1.10276502549313,19.2285205605878,0.269713257191719,19.2285205605878,0.519030987763986,11.6813838696397,0.29897083947648,8.66404068778762,0.349241107968,10.2343649427485,0.34421486769792,8.87883006524319,0.3446002914432,10.6520569577674,0.162819602556273,10.9366947961969,0.161673336606228,9.20182422657682,0.0925983537035674
1516697340,1516697400,20.52,2.00878596879466,18.36,1.1517490160454,17.145,0.796516567544605,17.1,0.740692329477376,13.734657543277,1.10473424875294,19.2285205605878,0.269713257191719,19.2285205605878,0.519030987763986,11.7070803764637,0.29889218156928,8.66805960971041,0.34946921589888,10.245357393767,0.34417553874432,8.9017028104857,0.34447443879168,10.72419743639,0.162670089606267,11.042952543308,0.160576908306186,9.20625870834287,0.0931964055035904
1516697400,1516697460,20.52,1.98961100416205,18.36,1.14188615123195,17.145,0.795886910178957,17.1,0.750086909108219,13.734657543277,1.10374963712304,19.2285205605878,0.269713257191719,19.2285205605878,0.519030987763986,11.7046161818939,0.29895510789504,8.67753847089528,0.3494770816896,10.2519002052484,0.3442856598144,8.90289429557134,0.34423846507008,10.6805086055009,0.16301895315628,11.0603451821212,0.160477233006182,9.42344423234758,0.0914520877535232
1516697460,1516697520,20.52,1.98908926038056,18.36,1.1434854315558,17.055,0.812967497959251,17.19,0.761176242022148,13.734657543277,1.10374963712304,19.2285205605878,0.269713257191719,19.2285205605878,0.519030987763986,11.6801546708004,0.29900230263936,8.68090761761851,0.34914671847936,10.2439576413581,0.34405755188352,8.90676113730447,0.3440890150464,10.6279005044767,0.163666842606305,11.0208521023171,0.160975609506202,9.1767486740823,0.092847541953577
1516697520,1516697580,20.61,1.9994157203391,18.45,1.15161447490809,17.055,0.820412064570943,17.19,0.758031767060755,13.734657543277,1.10374963712304,19.2285205605878,0.269713257191719,19.2285205605878,0.520437575806707,11.6966926350982,0.29886858419712,8.6820811890147,0.34909952373504,10.2558941976744,0.34398675976704,8.91556753859286,0.344128344,10.6343769825416,0.163567167306301,11.0342643185208,0.160626745956188,9.20293820842832,0.0927478666535731
1516697580,1516697640,20.7,2.01153896828112,18.45,1.1602886809044,17.19,0.829843532934834,17.28,0.753674451938804,13.734657543277,1.10374963712304,19.2285205605877,0.269889080697059,19.2285205605878,0.519734281785347,11.6691035112917,0.29928547110528,8.64907089909888,0.34965012908544,10.2570556821734,0.34411261241856,8.90391155993931,0.34419913611648,10.583442486699,0.164514082656338,11.0292601037007,0.160776258906194,9.19078271975234,0.092847541953577
