t,sim,exp
1,0.233,0.346
2,0.345,0.349
3,0.361,0.35
4,0.362,0.351
5,0.363,0.351
6,0.363,0.351
7,0.364,0.352
8,0.364,0.352
9,0.365,0.352
10,0.366,0.352
11,0.364,0.352
12,0.365,0.352
13,0.366,0.352
14,0.364,0.352
15,0.367,0.352
16,0.365,0.352
17,0.365,0.352
18,0.365,0.352
19,0.367,0.352
20,0.365,0.352
21,0.366,0.352
22,0.365,0.352
23,0.366,0.352
24,0.366,0.352
25,0.366,0.352
26,0.365,0.352
27,0.367,0.352
28,0.366,0.352
29,0.367,0.352
30,0.365,0.352
31,0.365,0.352
32,0.366,0.351
33,0.366,0.352
34,0.368,0.352
35,0.367,0.352
36,0.367,0.352
37,0.365,0.352
38,0.366,0.352
39,0.365,0.352
40,0.365,0.352
41,0.366,0.352
42,0.367,0.352
43,0.366,0.352
44,0.367,0.352
45,0.365,0.352
46,0.366,0.352
47,0.364,0.353
48,0.365,0.352
49,0.364,0.353
50,0.364,0.353
51,0.362,0.353
52,0.366,0.353
53,0.362,0.353
54,0.362,0.353
55,0.364,0.353
56,0.366,0.354
57,0.363,0.353
58,0.365,0.353
59,0.371,0.353
60,0.368,0.353
61,0.362,0.353
62,0.366,0.354
63,0.364,0.353
64,0.363,0.353
65,0.363,0.354
66,0.365,0.353
67,0.366,0.354
68,0.363,0.353
69,0.364,0.353
70,0.363,0.353
71,0.367,0.354
72,0.365,0.353
73,0.361,0.354
74,0.365,0.353
75,0.367,0.353
76,0.364,0.353
77,0.365,0.353
78,0.367,0.354
79,0.365,0.354
80,0.367,0.354
81,0.364,0.354
82,0.365,0.353
83,0.366,0.354
84,0.366,0.353
85,0.365,0.354
86,0.364,0.354
87,0.363,0.353
88,0.365,0.354
89,0.366,0.353
90,0.361,0.353
91,0.363,0.354
92,0.367,0.354
93,0.366,0.353
94,0.366,0.353
95,0.363,0.354
96,0.364,0.354
97,0.365,0.353
98,0.368,0.354
99,0.369,0.354
100,0.368,0.354
101,0.364,0.354
102,0.363,0.354
103,0.366,0.354
104,0.365,0.354
105,0.37,0.354
106,0.363,0.354
107,0.364,0.354
108,0.363,0.354
109,0.363,0.354
110,0.362,0.354
111,0.368,0.353
112,0.364,0.353
113,0.363,0.354
114,0.366,0.354
115,0.367,0.354
116,0.362,0.354
117,0.364,0.354
118,0.363,0.354
119,0.366,0.353
120,0.363,0.354
121,0.364,0.354
122,0.365,0.354
123,0.362,0.354
124,0.365,0.354
125,0.363,0.354
126,0.365,0.354
127,0.368,0.353
128,0.364,0.354
129,0.367,0.353
130,0.364,0.354
131,0.364,0.354
132,0.366,0.354
133,0.367,0.354
134,0.364,0.353
135,0.364,0.354
136,0.368,0.354
137,0.366,0.354
138,0.364,0.354
139,0.362,0.354
140,0.365,0.353
141,0.364,0.354
142,0.366,0.354
143,0.364,0.354
144,0.366,0.354
145,0.364,0.354
146,0.365,0.354
147,0.367,0.353
148,0.365,0.354
149,0.366,0.354
150,0.365,0.354
151,0.365,0.354
152,0.364,0.354
153,0.364,0.354
154,0.365,0.354
155,0.365,0.353
156,0.362,0.354
157,0.365,0.354
158,0.362,0.354
159,0.363,0.354
160,0.366,0.354
161,0.367,0.354
162,0.364,0.353
163,0.363,0.354
164,0.371,0.353
165,0.364,0.354
166,0.365,0.354
167,0.366,0.354
168,0.367,0.354
169,0.365,0.354
170,0.367,0.354
171,0.365,0.354
172,0.367,0.354
